instrument_name,tick_size,taker_commission,strike,settlement_period,settlement_currency,rfq,quote_currency,option_type,min_trade_amount,maker_commission,kind,is_active,instrument_id,expiration_timestamp,creation_timestamp,counter_currency,contract_size,block_trade_commission,base_currency,underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,index_price,estimated_delivery_price,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,ask_iv,stats.volume,stats.price_change,stats.low,stats.high,greeks.vega,greeks.theta,greeks.rho,greeks.gamma,greeks.delta
BTC-29APR22-25000-P,0.0005,0.0003,25000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,212278,1651219200000,1643270460000,USD,1.0,0.0003,BTC,41183.35,BTC-29APR22,1650479474394,open,0.0,954.2,0.0001,0.015,1.08e-05,96.45,0.0005,0.0,41187.09,41187.09,0.0,0.0,0.0,0.0005,52.5,137.99,,,,,0.06485,-0.36529,-0.00278,0.0,-0.00028
BTC-22APR22-75000-P,0.0005,0.0003,75000.0,week,BTC,False,BTC,put,0.1,0.0003,option,True,212275,1650614400000,1648713605000,USD,1.0,0.0003,BTC,41192.8,BTC-22APR22,1650479474392,open,0.81,0.0,0.768,0.877,0.82070653,71.68,,0.0,41187.09,41187.09,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,-3.20919,0.0,-1.0
BTC-24JUN22-250000-C,0.0005,0.0003,250000.0,month,BTC,False,BTC,call,0.1,0.0003,option,True,212276,1656057600000,1628274427000,USD,1.0,0.0003,BTC,41409.21,BTC-24JUN22,1650479474397,open,0.0,364.7,0.0001,0.015,2.914e-05,115.3,0.0005,0.0,41187.09,41187.09,0.0,0.0,0.0,0.0005,18.0,141.53,,,,,0.17156,-0.1532,0.01727,0.0,0.00026
BTC-24JUN22-35000-P,0.0005,0.0003,35000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,212272,1656057600000,1624521614000,USD,1.0,0.0003,BTC,41409.21,BTC-24JUN22,1650479474395,open,0.04,2582.2,0.014,0.083,0.03870548,63.06,0.0385,0.0,41187.09,41187.09,62.49,0.038,49.7,0.039,14.0,63.29,522.7,-4.2289,0.0351,0.041,51.78578,-25.28892,-19.06884,3e-05,-0.22164
BTC-27MAY22-52000-P,0.0005,0.0003,52000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,212271,1653638400000,1648434420000,USD,1.0,0.0003,BTC,41269.64,BTC-27MAY22,1650479474391,open,0.27,0.2,0.227,0.3235,0.26993613,57.5,0.1505,0.0,41187.09,41187.09,0.0,0.0,0.0,0.0,0.0,0.0,,,,,26.00477,-20.44802,-47.56908,3e-05,-0.88081
BTC-30DEC22-250000-P,0.0005,0.0003,250000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,212268,1672387200000,1640851260000,USD,1.0,0.0003,BTC,42634.55,BTC-30DEC22,1650479474395,open,4.86,0.0,4.6935,5.062,4.86570948,80.21,,0.0,41187.09,41187.09,0.0,0.0,0.0,0.0,0.0,0.0,,,,,9.80142,-1.55024,-1734.2223,0.0,-0.9896
BTC-30DEC22-35000-C,0.0005,0.0003,35000.0,month,BTC,False,BTC,call,0.1,0.0003,option,True,214245,1672387200000,1649273358000,USD,1.0,0.0003,BTC,42634.55,BTC-30DEC22,1650479474391,open,0.3,0.0,0.2425,0.3685,0.2971508,65.3,,0.0,41187.09,41187.09,63.04,0.291,19.0,0.304,19.0,67.82,,,,,115.90422,-14.92479,130.327,1e-05,0.73718
BTC-6MAY22-40000-C,0.0005,0.0003,40000.0,week,BTC,False,BTC,call,0.1,0.0003,option,True,214763,1651824000000,1649923260000,USD,1.0,0.0003,BTC,41203.64,SYN.BTC-6MAY22,1650479474394,open,0.06,73.9,0.0295,0.102,0.06172158,56.26,0.0665,0.0,41187.09,41187.09,54.7,0.0605,48.5,0.0625,36.8,57.25,11.7,5.5556,0.063,0.067,32.31573,-58.41169,9.85967,8e-05,0.62298
BTC-24JUN22-40000-P,0.0005,0.0003,40000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,212250,1656057600000,1624521614000,USD,1.0,0.0003,BTC,41409.21,BTC-24JUN22,1650479474398,open,0.08,1669.3,0.043,0.136,0.08085334,58.92,0.08,0.0,41187.09,41187.09,58.39,0.08,38.0,0.0815,36.3,59.32,38.5,0.0,0.073,0.0825,67.10534,-30.62098,-34.9298,4e-05,-0.39603
BTC-29APR22-80000-C,0.0005,0.0003,80000.0,month,BTC,False,BTC,call,0.1,0.0003,option,True,212249,1651219200000,1643270460000,USD,1.0,0.0003,BTC,41183.46,BTC-29APR22,1650479475398,open,0.0,684.1,0.0001,0.015,0.0,80.67,0.0005,0.0,41186.81,41186.81,0.0,0.0,0.0,0.0005,91.6,166.13,,,,,2e-05,-5e-05,0.0,0.0,0.0
BTC-30DEC22-30000-C,0.0005,0.0003,30000.0,month,BTC,False,BTC,call,0.1,0.0003,option,True,212244,1672387200000,1640851260000,USD,1.0,0.0003,BTC,42635.36,BTC-30DEC22,1650479475399,open,0.37,29.9,0.3235,0.434,0.37081318,67.34,0.41,0.0,41186.81,41186.81,60.25,0.3555,19.0,0.378,19.0,70.57,,,,,93.96981,-12.47793,132.37691,1e-05,0.81776
BTC-27MAY22-32000-P,0.0005,0.0003,32000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,212242,1653638400000,1645689660000,USD,1.0,0.0003,BTC,41270.06,BTC-27MAY22,1650479475402,open,0.01,1037.3,0.0001,0.04,0.01210443,69.99,0.0115,0.0,41186.81,41186.81,68.93,0.0115,90.1,0.0125,44.1,70.68,108.3,0.0,0.011,0.0129,23.58393,-22.57402,-4.79896,2e-05,-0.10398
BTC-24JUN22-44000-C,0.0005,0.0003,44000.0,month,BTC,False,BTC,call,0.1,0.0003,option,True,212241,1656057600000,1648199457000,USD,1.0,0.0003,BTC,41409.8,BTC-24JUN22,1650479475403,open,0.07,111.1,0.035,0.1205,0.07023895,57.01,0.072,0.0,41186.81,41186.81,56.56,0.0695,29.0,0.071,23.5,57.46,16.8,-4.0,0.072,0.075,68.86562,-30.40266,27.59753,4e-05,0.44702
BTC-22APR22-42000-C,0.0005,0.0003,42000.0,week,BTC,False,BTC,call,0.1,0.0003,option,True,212237,1650614400000,1648713605000,USD,1.0,0.0003,BTC,41193.8,BTC-22APR22,1650479475400,open,0.01,627.5,0.0001,0.0325,0.00538379,48.85,0.0065,0.0,41186.81,41186.81,47.08,0.005,53.1,0.006,32.4,51.63,497.3,-38.0952,0.0055,0.015,9.02969,-141.21387,0.47947,0.00025,0.2774
BTC-22APR22-41000-P,0.0005,0.0003,41000.0,week,BTC,False,BTC,put,0.1,0.0003,option,True,214374,1650614400000,1649404860000,USD,1.0,0.0003,BTC,41194.08,BTC-22APR22,1650479475398,open,0.01,507.3,0.0001,0.043,0.01104337,50.94,0.01,0.0,41186.81,41186.81,48.85,0.0105,21.2,0.011,0.1,50.79,393.8,-20.0,0.005,0.014,10.6161,-173.14024,-0.78988,0.00029,-0.43708
BTC-27MAY22-55000-P,0.0005,0.0003,55000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,212221,1653638400000,1648653420000,USD,1.0,0.0003,BTC,41270.06,BTC-27MAY22,1650479475403,open,0.33,0.1,0.2955,0.392,0.33861621,59.33,0.2665,0.0,41186.81,41186.81,0.0,0.0,0.0,0.0,0.0,0.0,,,,,18.59334,-15.0853,-52.21446,2e-05,-0.92445
BTC-30SEP22-55000-C,0.0005,0.0003,55000.0,month,BTC,False,BTC,call,0.1,0.0003,option,True,212216,1664524800000,1643623271000,USD,1.0,0.0003,BTC,41986.54,BTC-30SEP22,1650479475401,open,0.07,1265.8,0.031,0.1325,0.06903631,60.59,0.07,0.0,41186.81,41186.81,60.16,0.068,28.6,0.07,4.5,61.0,0.1,0.0,0.07,0.07,100.30785,-18.6942,47.07866,2e-05,0.3208
BTC-31MAR23-40000-P,0.0005,0.0003,40000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,212212,1680249600000,1648108860000,USD,1.0,0.0003,BTC,43180.83,BTC-31MAR23,1650479475398,open,0.2,86.4,0.139,0.295,0.20357252,65.0,0.198,0.0,41186.81,41186.81,63.14,0.197,11.7,0.2095,11.7,66.69,3.2,0.0,0.198,0.198,152.13599,-14.35034,-217.93539,1e-05,-0.33108
BTC-22APR22-47000-C,0.0005,0.0003,47000.0,week,BTC,False,BTC,call,0.1,0.0003,option,True,214379,1650614400000,1649404860000,USD,1.0,0.0003,BTC,41194.08,BTC-22APR22,1650479475398,open,0.0,119.6,0.0001,0.015,8.42e-06,63.15,0.0005,0.0,41186.81,41186.81,0.0,0.0,0.0,0.0005,90.0,98.05,,,,,0.07045,-0.34692,0.00132,0.0,0.00076
BTC-29APR22-40000-C,0.0005,0.0003,40000.0,month,BTC,False,BTC,call,0.1,0.0003,option,True,212106,1651219200000,1643270460000,USD,1.0,0.0003,BTC,41183.46,BTC-29APR22,1650479475399,open,0.05,1305.1,0.0185,0.087,0.04945881,55.03,0.05,0.0,41186.81,41186.81,54.22,0.049,6.1,0.05,14.5,55.98,19.5,-6.5421,0.0475,0.0635,23.33799,-75.00058,5.81137,0.00011,0.65103
BTC-27MAY22-42000-C,0.0005,0.0003,42000.0,month,BTC,False,BTC,call,0.1,0.0003,option,True,212207,1653638400000,1645745760000,USD,1.0,0.0003,BTC,41270.06,BTC-27MAY22,1650479475403,open,0.06,223.2,0.0305,0.107,0.06296795,56.18,0.0665,0.0,41186.81,41186.81,55.41,0.062,49.7,0.0635,52.2,56.6,89.7,3.1008,0.0645,0.0735,52.10653,-40.03377,17.90681,5e-05,0.49613
BTC-24JUN22-52000-C,0.0005,0.0003,52000.0,month,BTC,False,BTC,call,0.1,0.0003,option,True,212201,1656057600000,1648199543000,USD,1.0,0.0003,BTC,41409.8,BTC-24JUN22,1650479475401,open,0.03,392.8,0.0065,0.063,0.02430117,56.84,0.027,0.0,41186.81,41186.81,56.16,0.0235,63.8,0.0245,6.8,57.01,84.1,0.0,0.0265,0.0275,49.11107,-21.62044,13.04659,3e-05,0.20242
BTC-30DEC22-80000-P,0.0005,0.0003,80000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,212199,1672387200000,1640851260000,USD,1.0,0.0003,BTC,42634.98,BTC-30DEC22,1650479476408,open,0.91,2.8,0.839,1.024,0.9169508,63.48,0.9715,0.0,41186.56,41186.56,57.3,0.9045,8.0,0.93,8.0,69.16,,,,,92.41941,-11.56806,-515.204,1e-05,-0.82252
BTC-24JUN22-90000-C,0.0005,0.0003,90000.0,month,BTC,False,BTC,call,0.1,0.0003,option,True,212198,1656057600000,1635182676000,USD,1.0,0.0003,BTC,41409.74,BTC-24JUN22,1650479476407,open,0.0,1869.5,0.0001,0.016,0.00110823,75.56,0.0015,0.0,41186.56,41186.56,74.66,0.001,39.7,0.0015,17.1,78.4,,,,,5.12011,-2.99633,0.73859,0.0,0.01119
BTC-30DEC22-45000-C,0.0005,0.0003,45000.0,month,BTC,False,BTC,call,0.1,0.0003,option,True,214247,1672387200000,1649273358000,USD,1.0,0.0003,BTC,42634.98,BTC-30DEC22,1650479476416,open,0.19,13.1,0.128,0.2665,0.1867142,63.15,0.192,0.0,41186.56,41186.56,62.63,0.185,14.9,0.188,17.7,63.55,4.3,2.4,0.1875,0.192,139.94885,-17.42828,111.68794,2e-05,0.5638
BTC-27MAY22-20000-C,0.0005,0.0003,20000.0,month,BTC,False,BTC,call,0.1,0.0003,option,True,212190,1653638400000,1645689660000,USD,1.0,0.0003,BTC,41269.38,BTC-27MAY22,1650479476406,open,0.52,0.0,0.5005,0.536,0.51630436,101.4,,0.0,41186.56,41186.56,0.0,0.0005,5.0,0.0,0.0,0.0,,,,,2.80403,-3.8885,19.67297,0.0,0.99219
BTC-22APR22-55000-P,0.0005,0.0003,55000.0,week,BTC,False,BTC,put,0.1,0.0003,option,True,213870,1650614400000,1648784760000,USD,1.0,0.0003,BTC,41193.65,BTC-22APR22,1650479476405,open,0.33,0.0,0.2965,0.376,0.33515238,68.96,,0.0,41186.56,41186.56,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,-2.35341,0.0,-1.0
BTC-24JUN22-50000-P,0.0005,0.0003,50000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,212115,1656057600000,1624521614000,USD,1.0,0.0003,BTC,41409.49,BTC-24JUN22,1650479476410,open,0.24,565.7,0.1905,0.3015,0.23906997,56.5,0.25,0.0,41186.56,41186.56,52.61,0.234,11.2,0.245,11.2,60.83,,,,,55.34124,-24.21474,-72.44689,3e-05,-0.75002
BTC-22APR22-56000-C,0.0005,0.0003,56000.0,week,BTC,False,BTC,call,0.1,0.0003,option,True,212113,1650614400000,1648713605000,USD,1.0,0.0003,BTC,41193.4,BTC-22APR22,1650479476410,open,0.0,60.9,0.0001,0.015,0.0,68.96,0.0005,0.0,41186.56,41186.56,0.0,0.0,0.0,0.0005,42.0,200.76,,,,,0.0,0.0,0.0,0.0,0.0
BTC-22APR22-70000-P,0.0005,0.0003,70000.0,week,BTC,False,BTC,put,0.1,0.0003,option,True,212107,1650614400000,1648713605000,USD,1.0,0.0003,BTC,41193.65,BTC-22APR22,1650479476405,open,0.69,0.0,0.65,0.7515,0.69928484,71.63,,0.0,41186.56,41186.56,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,-2.99524,0.0,-1.0
BTC-31MAR23-30000-P,0.0005,0.0003,30000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,212108,1680249600000,1648108860000,USD,1.0,0.0003,BTC,43180.45,BTC-31MAR23,1650479476407,open,0.1,98.0,0.053,0.167,0.09684255,67.69,0.092,0.0,41186.56,41186.56,66.23,0.093,26.0,0.099,20.0,68.51,13.5,-3.1579,0.092,0.095,113.38079,-11.13773,-116.40876,1e-05,-0.18873
BTC-27MAY22-75000-C,0.0005,0.0003,75000.0,month,BTC,False,BTC,call,0.1,0.0003,option,True,212098,1653638400000,1648467780000,USD,1.0,0.0003,BTC,41269.38,BTC-27MAY22,1650479476407,open,0.0,60.5,0.0001,0.0155,0.00071385,76.43,0.0005,0.0,41186.56,41186.56,73.41,0.0005,51.7,0.001,16.8,79.59,,,,,3.30518,-3.45464,0.36006,0.0,0.00942
BTC-22APR22-48000-C,0.0005,0.0003,48000.0,week,BTC,False,BTC,call,0.1,0.0003,option,True,212097,1650614400000,1648713605000,USD,1.0,0.0003,BTC,41193.4,BTC-22APR22,1650479476406,open,0.0,350.7,0.0001,0.015,1.15e-06,63.15,0.0005,0.0,41186.56,41186.56,0.0,0.0,0.0,0.0005,43.0,111.06,7.0,0.0,0.0005,0.0005,0.01228,-0.04732,0.0002,0.0,0.00012
BTC-31MAR23-50000-C,0.0005,0.0003,50000.0,month,BTC,False,BTC,call,0.1,0.0003,option,True,212095,1680249600000,1648108860000,USD,1.0,0.0003,BTC,43180.45,BTC-31MAR23,1650479476411,open,0.19,40.7,0.129,0.283,0.1932338,64.45,0.19,0.0,41186.56,41186.56,63.62,0.19,5.2,0.196,11.0,65.17,,,,,166.85192,-15.60504,137.87073,1e-05,0.53146
BTC-31MAR23-150000-C,0.0005,0.0003,150000.0,month,BTC,False,BTC,call,0.1,0.0003,option,True,212086,1680249600000,1648108860000,USD,1.0,0.0003,BTC,43180.45,BTC-31MAR23,1650479476410,open,0.02,385.4,0.0005,0.0615,0.01533977,69.47,0.0155,0.0,41186.56,41186.56,67.93,0.0135,15.5,0.017,24.0,70.76,2.0,0.0,0.0155,0.0155,53.7321,-5.41657,20.58818,0.0,0.06585
BTC-22APR22-30000-P,0.0005,0.0003,30000.0,week,BTC,False,BTC,put,0.1,0.0003,option,True,212053,1650614400000,1648713605000,USD,1.0,0.0003,BTC,41192.82,BTC-22APR22,1650479477413,open,0.0,271.4,0.0001,0.015,0.0,86.88,0.0005,0.0,41186.27,41186.27,0.0,0.0,0.0,0.0005,50.0,214.96,,,,,0.0,0.0,0.0,0.0,0.0
BTC-22APR22-25000-P,0.0005,0.0003,25000.0,week,BTC,False,BTC,put,0.1,0.0003,option,True,212052,1650614400000,1648713605000,USD,1.0,0.0003,BTC,41193.11,BTC-22APR22,1650479477412,open,0.0,3.1,0.0001,0.015,0.0,97.75,0.0005,0.0,41186.27,41186.27,0.0,0.0,0.0,0.0005,42.0,323.23,,,,,0.0,0.0,0.0,0.0,0.0
BTC-29APR22-53000-P,0.0005,0.0003,53000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,212036,1651219200000,1648627260000,USD,1.0,0.0003,BTC,41183.17,BTC-29APR22,1650479477415,open,0.28,0.0,0.2495,0.33,0.28715451,65.74,,0.0,41186.27,41186.27,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.23538,-4.74261,-12.36637,0.0,-0.99296
BTC-21APR22-42000-C,0.0005,0.0003,42000.0,day,BTC,False,BTC,call,0.1,0.0003,option,True,215049,1650528000000,1650355260000,USD,1.0,0.0003,BTC,41189.02,SYN.BTC-21APR22,1650479477412,open,0.0,165.9,0.0001,0.025,0.00176023,50.93,0.002,0.0,41186.27,41186.27,48.21,0.0015,23.1,0.002,16.2,53.32,186.8,-69.2308,0.002,0.0105,4.044,-72.50216,0.10481,0.0003,0.16708
BTC-22APR22-36000-P,0.0005,0.0003,36000.0,week,BTC,False,BTC,put,0.1,0.0003,option,True,213864,1650614400000,1648749720000,USD,1.0,0.0003,BTC,41192.82,BTC-22APR22,1650479477414,open,0.0,290.3,0.0001,0.015,8.455e-05,80.78,0.0005,0.0,41186.27,41186.27,0.0,0.0,0.0,0.0005,87.7,101.93,1.3,0.0,0.0005,0.0005,0.38894,-3.48267,-0.00894,1e-05,-0.00499
BTC-27MAY22-52000-C,0.0005,0.0003,52000.0,month,BTC,False,BTC,call,0.1,0.0003,option,True,212025,1653638400000,1648434420000,USD,1.0,0.0003,BTC,41268.68,BTC-27MAY22,1650479477417,open,0.01,327.2,0.0001,0.036,0.0098809,57.5,0.0105,0.0,41186.27,41186.27,56.89,0.0095,16.3,0.0105,88.9,58.47,1.1,0.0,0.0105,0.0105,26.00103,-20.44546,4.51811,3e-05,0.11917
BTC-27MAY22-100000-P,0.0005,0.0003,100000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,212008,1653638400000,1645733040000,USD,1.0,0.0003,BTC,41268.68,BTC-27MAY22,1650479477413,open,1.42,0.0,1.353,1.499,1.42313791,82.09,,0.0,41186.27,41186.27,0.0,0.0005,5.0,0.0,0.0,0.0,,,,,0.24285,-0.27262,-100.14903,0.0,-0.99947
BTC-22APR22-36000-C,0.0005,0.0003,36000.0,week,BTC,False,BTC,call,0.1,0.0003,option,True,213863,1650614400000,1648749720000,USD,1.0,0.0003,BTC,41193.11,BTC-22APR22,1650479477412,open,0.13,0.0,0.0995,0.1545,0.12616344,80.78,,0.0,41186.27,41186.27,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.3888,-10.05455,1.53147,1e-05,0.99501
BTC-29APR22-44000-P,0.0005,0.0003,44000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,211999,1651219200000,1643736000000,USD,1.0,0.0003,BTC,41183.17,BTC-29APR22,1650479477519,open,0.07,368.6,0.043,0.12,0.07776606,52.01,0.0705,0.0,41186.27,41186.27,47.94,0.076,14.0,0.08,17.2,56.86,3.5,18.4874,0.0595,0.0705,18.40746,-55.9097,-8.33897,9e-05,-0.78545
BTC-22APR22-45000-P,0.0005,0.0003,45000.0,week,BTC,False,BTC,put,0.1,0.0003,option,True,214378,1650614400000,1649404860000,USD,1.0,0.0003,BTC,41192.82,BTC-22APR22,1650479477417,open,0.09,4.7,0.061,0.1275,0.09247015,53.59,0.097,0.0,41186.27,41186.27,0.0,0.086,5.1,0.096,1.1,106.81,,,,,0.46749,-8.02067,-1.91482,1e-05,-0.99386
BTC-29APR22-36000-C,0.0005,0.0003,36000.0,month,BTC,False,BTC,call,0.1,0.0003,option,True,211991,1651219200000,1643623003000,USD,1.0,0.0003,BTC,41183.17,BTC-29APR22,1650479477412,open,0.13,32.0,0.0995,0.164,0.12964765,64.98,0.1185,0.0,41186.27,41186.27,0.0,0.1255,9.9,0.0,0.0,0.0,,,,,9.42596,-35.76844,7.62976,4e-05,0.91945
BTC-30SEP22-25000-P,0.0005,0.0003,25000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,211986,1664524800000,1632823199000,USD,1.0,0.0003,BTC,41986.59,BTC-30SEP22,1650479478421,open,0.03,696.0,0.0085,0.0655,0.02624032,72.2,0.025,0.0,41186.15,41186.15,71.53,0.0255,33.0,0.0265,7.7,72.43,4.0,-1.9608,0.025,0.0255,46.96112,-10.42795,-22.46932,1e-05,-0.09392
BTC-22APR22-52000-C,0.0005,0.0003,52000.0,week,BTC,False,BTC,call,0.1,0.0003,option,True,211975,1650614400000,1648713605000,USD,1.0,0.0003,BTC,41192.46,BTC-22APR22,1650479478421,open,0.0,750.4,0.0001,0.015,0.0,67.5,0.0005,0.0,41186.15,41186.15,0.0,0.0,0.0,0.0005,43.0,158.64,,,,,1e-05,-2e-05,0.0,0.0,0.0
BTC-27MAY22-65000-C,0.0005,0.0003,65000.0,month,BTC,False,BTC,call,0.1,0.0003,option,True,211955,1653638400000,1648467795000,USD,1.0,0.0003,BTC,41268.2,BTC-27MAY22,1650479478425,open,0.0,1528.8,0.0001,0.016,0.0014239,66.36,0.0015,0.0,41186.15,41186.15,63.24,0.001,151.9,0.002,34.1,69.74,2.0,0.0,0.0015,0.0015,6.26815,-5.68828,0.75931,1e-05,0.01979
BTC-30SEP22-100000-P,0.0005,0.0003,100000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,211951,1664524800000,1632384351000,USD,1.0,0.0003,BTC,41986.47,BTC-30SEP22,1650479478422,open,1.38,1.0,1.314,1.4865,1.38932186,68.41,1.0,0.0,41186.15,41186.15,0.0,0.0,0.0,0.0,0.0,0.0,,,,,27.59526,-5.80611,-437.97325,1e-05,-0.9528
BTC-31MAR23-300000-P,0.0005,0.0003,300000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,211940,1680249600000,1648413660000,USD,1.0,0.0003,BTC,43179.78,BTC-31MAR23,1650479478421,open,5.93,0.0,5.746,6.1865,5.95100354,78.58,,0.0,41186.15,41186.15,0.0,0.0005,5.0,0.0,0.0,0.0,,,,,16.33754,-1.86293,-2827.06899,0.0,-0.9845
BTC-29APR22-52000-P,0.0005,0.0003,52000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,211938,1651219200000,1648467795000,USD,1.0,0.0003,BTC,41183.02,BTC-29APR22,1650479478421,open,0.26,10.9,0.226,0.305,0.26292128,62.72,0.135,0.0,41186.15,41186.15,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.48183,-5.42728,-12.11661,1e-05,-0.99134
BTC-27MAY22-36000-P,0.0005,0.0003,36000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,211939,1653638400000,1645689660000,USD,1.0,0.0003,BTC,41268.2,BTC-27MAY22,1650479478421,open,0.03,945.8,0.0075,0.064,0.02661545,62.35,0.0248,0.0,41186.15,41186.15,61.68,0.026,11.8,0.027,27.2,62.77,76.0,-2.7451,0.0225,0.0275,38.11722,-32.50276,-9.96948,4e-05,-0.21455
BTC-22APR22-37000-P,0.0005,0.0003,37000.0,week,BTC,False,BTC,put,0.1,0.0003,option,True,214586,1650614400000,1649711880000,USD,1.0,0.0003,BTC,41192.46,BTC-22APR22,1650479478422,open,0.0,560.0,0.0001,0.015,0.00028998,77.27,0.0005,0.0,41186.15,41186.15,0.0,0.0,0.0,0.0005,0.1,83.99,33.7,0.0,0.0005,0.0005,1.06817,-11.94496,-0.0284,2e-05,-0.01582
BTC-29APR22-39000-C,0.0005,0.0003,39000.0,month,BTC,False,BTC,call,0.1,0.0003,option,True,214571,1651219200000,1649685660000,USD,1.0,0.0003,BTC,41183.02,BTC-29APR22,1650479478419,open,0.07,36.9,0.0335,0.104,0.06670173,56.83,0.0725,0.0,41186.15,41186.15,52.25,0.0645,13.3,0.069,12.8,61.47,,,,,20.11427,-66.75696,6.58479,9e-05,0.74833
BTC-21APR22-48000-P,0.0005,0.0003,48000.0,day,BTC,False,BTC,put,0.1,0.0003,option,True,215090,1650528000000,1650376560000,USD,1.0,0.0003,BTC,41188.63,SYN.BTC-21APR22,1650479478422,open,0.16,0.0,0.1315,0.2015,0.16537028,73.7,,0.0,41186.15,41186.15,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1e-05,-0.00021,-0.73881,0.0,-1.0
BTC-24JUN22-250000-P,0.0005,0.0003,250000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,211908,1656057600000,1628274427000,USD,1.0,0.0003,BTC,41409.04,BTC-24JUN22,1650479478424,open,5.02,1.1,4.862,5.2255,5.03729695,115.3,5.31,0.0,41186.15,41186.15,0.0,0.0015,2.0,0.0,0.0,0.0,,,,,0.17156,-0.15319,-442.18688,0.0,-0.99974
BTC-27MAY22-60000-C,0.0005,0.0003,60000.0,month,BTC,False,BTC,call,0.1,0.0003,option,True,211899,1653638400000,1645689660000,USD,1.0,0.0003,BTC,41268.2,BTC-27MAY22,1650479478421,open,0.0,2913.4,0.0001,0.019,0.00293676,63.48,0.003,0.0,41186.15,41186.15,61.77,0.0025,29.7,0.0035,115.6,65.48,15.1,0.0,0.0025,0.003,11.02673,-9.57227,1.49095,1e-05,0.039
BTC-21APR22-48000-C,0.0005,0.0003,48000.0,day,BTC,False,BTC,call,0.1,0.0003,option,True,215089,1650528000000,1650376560000,USD,1.0,0.0003,BTC,41188.42,SYN.BTC-21APR22,1650479479427,open,0.0,0.0,0.0001,0.015,0.0,73.7,,0.0,41185.84,41185.84,0.0,0.0,0.0,0.0005,39.0,185.29,,,,,1e-05,-1e-05,0.0,0.0,0.0
BTC-6MAY22-34000-P,0.0005,0.0003,34000.0,week,BTC,False,BTC,put,0.1,0.0003,option,True,214758,1651824000000,1649923260000,USD,1.0,0.0003,BTC,41204.22,SYN.BTC-6MAY22,1650479479426,open,0.01,78.1,0.0001,0.0265,0.00506895,68.24,0.0045,0.0,41185.84,41185.84,66.25,0.0045,157.9,0.0055,57.4,69.67,6.2,-18.1818,0.0045,0.0055,12.13185,-26.59802,-1.41931,2e-05,-0.07572
BTC-22APR22-65000-C,0.0005,0.0003,65000.0,week,BTC,False,BTC,call,0.1,0.0003,option,True,211872,1650614400000,1648713605000,USD,1.0,0.0003,BTC,41192.23,BTC-22APR22,1650479479426,open,0.0,36.0,0.0001,0.015,0.0,71.16,0.0005,0.0,41185.84,41185.84,0.0,0.0,0.0,0.0005,40.0,281.78,,,,,0.0,0.0,0.0,0.0,0.0
BTC-22APR22-54000-C,0.0005,0.0003,54000.0,week,BTC,False,BTC,call,0.1,0.0003,option,True,211870,1650614400000,1648713605000,USD,1.0,0.0003,BTC,41191.92,BTC-22APR22,1650479479434,open,0.0,42.6,0.0001,0.015,0.0,68.96,0.0005,0.0,41185.84,41185.84,0.0,0.0,0.0,0.0005,42.0,180.29,,,,,0.0,0.0,0.0,0.0,0.0
BTC-31MAR23-70000-P,0.0005,0.0003,70000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,211835,1680249600000,1648108860000,USD,1.0,0.0003,BTC,43179.61,BTC-31MAR23,1650479479431,open,0.72,8.1,0.6315,0.839,0.71894275,64.42,0.6035,0.0,41185.84,41185.84,58.25,0.698,8.0,0.738,8.0,69.78,,,,,150.64014,-14.08203,-568.95387,1e-05,-0.67686
