instrument_name,tick_size,taker_commission,strike,settlement_period,settlement_currency,rfq,quote_currency,option_type,min_trade_amount,maker_commission,kind,is_active,instrument_id,expiration_timestamp,creation_timestamp,counter_currency,contract_size,block_trade_commission,base_currency,underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,index_price,estimated_delivery_price,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,ask_iv,stats.volume,stats.price_change,stats.low,stats.high,greeks.vega,greeks.theta,greeks.rho,greeks.gamma,greeks.delta
ETH-30DEC22-10000-C,0.0005,0.0003,10000.0,month,ETH,False,ETH,call,1,0.0003,option,True,212103,1672387200000,1640851260000,USD,1.0,0.0003,ETH,3144.75,ETH-30DEC22,1650479508312,open,0.01,18752.0,0.0001,0.06,0.014591,76.07,0.0145,0.0,3055.18,3055.18,75.98,0.0145,138.0,0.015,137.0,76.45,33.0,-3.3333,0.0145,0.015,3.3564,-0.50348,1.11935,6e-05,0.06583
ETH-30SEP22-40000-P,0.0005,0.0003,40000.0,month,ETH,False,ETH,put,1,0.0003,option,True,212090,1664524800000,1635180412000,USD,1.0,0.0003,ETH,3098.48,ETH-30SEP22,1650479507826,open,11.76,31.0,11.534,12.3135,11.909913,109.72,10.8155,0.0,3055.18,3055.18,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.06203,-0.02093,-178.13905,0.0,-0.99912
ETH-21APR22-3100-P,0.0005,0.0003,3100.0,day,ETH,False,ETH,put,1,0.0003,option,True,215078,1650528000000,1650355260000,USD,1.0,0.0003,ETH,3055.26,SYN.ETH-21APR22,1650479509055,open,0.01,231.0,0.0001,0.055,0.018204,57.49,0.016,0.0,3055.18,3055.18,51.88,0.0175,107.0,0.0195,108.0,67.33,267.0,-11.1111,0.003,0.018,0.39096,-11.23893,-0.03546,0.00474,-0.73686
ETH-22APR22-3000-P,0.0005,0.0003,3000.0,week,ETH,False,ETH,put,1,0.0003,option,True,212074,1650614400000,1648713605000,USD,1.0,0.0003,ETH,3055.39,ETH-22APR22,1650479508995,open,0.01,10315.0,0.0001,0.042,0.008213,60.47,0.006,0.0,3055.18,3055.18,59.56,0.008,300.0,0.0085,212.0,61.71,2610.0,-25.0,0.0025,0.0085,0.70962,-13.74474,-0.04221,0.00294,-0.31478
ETH-6MAY22-2800-C,0.0005,0.0003,2800.0,week,ETH,False,ETH,call,1,0.0003,option,True,214673,1651824000000,1649923260000,USD,1.0,0.0003,ETH,3052.84,SYN.ETH-6MAY22,1650479507829,open,0.11,44.0,0.068,0.1455,0.103641,66.06,0.083,0.0,3055.18,3055.18,61.9,0.101,70.0,0.108,70.0,72.71,,,,,1.96548,-4.1719,0.85253,0.00075,0.75867
ETH-27MAY22-3300-P,0.0005,0.0003,3300.0,month,ETH,False,ETH,put,1,0.0003,option,True,212062,1653638400000,1648396860000,USD,1.0,0.0003,ETH,3057.84,ETH-27MAY22,1650479509066,open,0.12,778.0,0.0865,0.188,0.126334,61.55,0.1325,0.0,3055.18,3055.18,57.95,0.122,310.0,0.13,313.0,64.57,,,,,3.69777,-3.11258,-2.27239,0.00064,-0.61556
ETH-22APR22-3700-C,0.0005,0.0003,3700.0,week,ETH,False,ETH,call,1,0.0003,option,True,212057,1650614400000,1648713605000,USD,1.0,0.0003,ETH,3055.05,ETH-22APR22,1650479507825,open,0.0,8943.0,0.0001,0.015,4e-06,83.7,0.0005,0.0,3055.18,3055.18,0.0,0.0,0.0,0.0005,89.0,134.36,,,,,0.00193,-0.01078,3e-05,1e-05,0.00026
ETH-6MAY22-2600-P,0.0005,0.0003,2600.0,week,ETH,False,ETH,put,1,0.0003,option,True,214668,1651824000000,1649923260000,USD,1.0,0.0003,ETH,3053.18,SYN.ETH-6MAY22,1650479508313,open,0.01,3796.0,0.0001,0.036,0.008941,70.03,0.0085,0.0,3055.18,3055.18,68.94,0.0085,630.0,0.0095,937.0,71.38,399.0,6.25,0.0065,0.0085,1.24853,-2.80943,-0.16564,0.00045,-0.11831
ETH-6MAY22-5000-P,0.0005,0.0003,5000.0,week,ETH,False,ETH,put,1,0.0003,option,True,214723,1651824000000,1649923260000,USD,1.0,0.0003,ETH,3052.84,SYN.ETH-6MAY22,1650479507830,open,0.62,0.0,0.5905,0.6915,0.637963,83.95,,0.0,3055.18,3055.18,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.05581,-0.15054,-2.12808,2e-05,-0.99711
ETH-24JUN22-30000-P,0.0005,0.0003,30000.0,month,ETH,False,ETH,put,1,0.0003,option,True,212044,1656057600000,1628618663000,USD,1.0,0.0003,ETH,3063.64,ETH-24JUN22,1650479507825,open,8.67,37.0,8.507,9.0955,8.79225,133.16,7.944,0.0,3055.18,3055.18,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.00385,-0.00397,-53.06357,0.0,-0.99993
ETH-29APR22-1500-C,0.0005,0.0003,1500.0,month,ETH,False,ETH,call,1,0.0003,option,True,212039,1651219200000,1643270460000,USD,1.0,0.0003,ETH,3051.29,ETH-29APR22,1650479507825,open,0.51,0.0,0.4935,0.523,0.508404,121.72,,0.0,3055.18,3055.18,0.0,0.0005,10.0,0.0,0.0,0.0,,,,,0.00092,-0.00654,0.35179,0.0,0.99995
ETH-31MAR23-7000-C,0.0005,0.0003,7000.0,month,ETH,False,ETH,call,1,0.0003,option,True,215021,1680249600000,1650274623000,USD,1.0,0.0003,ETH,3196.59,ETH-31MAR23,1650479509843,open,0.07,5.0,0.024,0.149,0.065456,71.98,0.0635,0.0,3055.23,3055.23,71.3,0.0635,195.0,0.0675,237.0,72.68,1.0,0.0,0.0635,0.0635,9.20351,-0.96129,4.6729,0.00013,0.22031
ETH-30DEC22-6000-P,0.0005,0.0003,6000.0,month,ETH,False,ETH,put,1,0.0003,option,True,212033,1672387200000,1640851260000,USD,1.0,0.0003,ETH,3144.8,ETH-30DEC22,1650479509842,open,0.94,222.0,0.8765,1.08,0.961772,70.26,0.884,0.0,3055.23,3055.23,66.13,0.952,70.0,0.9685,70.0,73.1,,,,,7.53066,-1.04341,-38.28961,0.00016,-0.79111
ETH-21APR22-2900-P,0.0005,0.0003,2900.0,day,ETH,False,ETH,put,1,0.0003,option,True,215074,1650528000000,1650355260000,USD,1.0,0.0003,ETH,3055.25,SYN.ETH-21APR22,1650479509839,open,0.0,347.0,0.0001,0.0185,0.000405,73.96,0.0005,0.0,3055.23,3055.23,0.0,0.0,0.0,0.001,907.0,88.82,231.0,-66.6667,0.0005,0.002,0.0924,-1.23715,-0.00166,0.00087,-0.03493
ETH-31MAR23-15000-P,0.0005,0.0003,15000.0,month,ETH,False,ETH,put,1,0.0003,option,True,212022,1680249600000,1648567500000,USD,1.0,0.0003,ETH,3196.54,ETH-31MAR23,1650479509839,open,3.66,0.0,3.559,3.895,3.706692,80.33,,0.0,3055.23,3055.23,0.0,0.0,0.0,0.0,0.0,0.0,,,,,3.497,-0.40763,-140.34469,5e-05,-0.94415
ETH-24JUN22-8000-P,0.0005,0.0003,8000.0,month,ETH,False,ETH,put,1,0.0003,option,True,212017,1656057600000,1627303545000,USD,1.0,0.0003,ETH,3063.99,ETH-24JUN22,1650479509839,open,1.58,259.0,1.5355,1.702,1.61207,90.06,1.53,0.0,3055.23,3055.23,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.32917,-0.22958,-14.10465,2e-05,-0.99047
ETH-27MAY22-3800-P,0.0005,0.0003,3800.0,month,ETH,False,ETH,put,1,0.0003,option,True,212013,1653638400000,1648430940000,USD,1.0,0.0003,ETH,3057.76,ETH-27MAY22,1650479509839,open,0.24,130.0,0.214,0.3185,0.257235,61.71,0.273,0.0,3055.23,3055.23,0.0,0.0,0.0,0.353,1.0,150.06,,,,,2.30652,-1.94658,-3.37595,0.0004,-0.84495
ETH-30DEC22-7000-C,0.0005,0.0003,7000.0,month,ETH,False,ETH,call,1,0.0003,option,True,211994,1672387200000,1640851260000,USD,1.0,0.0003,ETH,3144.8,ETH-30DEC22,1650479509840,open,0.04,26363.0,0.0095,0.098,0.035279,71.23,0.0375,0.0,3055.23,3055.23,71.34,0.0355,1.0,0.0365,147.0,71.85,574.0,4.1667,0.036,0.0375,6.01931,-0.84545,2.43243,0.00012,0.14663
ETH-30DEC22-30000-P,0.0005,0.0003,30000.0,month,ETH,False,ETH,put,1,0.0003,option,True,211981,1672387200000,1640851260000,USD,1.0,0.0003,ETH,3144.75,ETH-30DEC22,1650479509839,open,8.44,0.0,8.262,8.853,8.542468,96.44,,0.0,3055.23,3055.23,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.58112,-0.11051,-208.26709,1e-05,-0.9919
ETH-29APR22-3000-C,0.0005,0.0003,3000.0,month,ETH,False,ETH,call,1,0.0003,option,True,211969,1651219200000,1643270460000,USD,1.0,0.0003,ETH,3051.68,ETH-29APR22,1650479509843,open,0.05,7145.0,0.0165,0.089,0.046572,62.04,0.0475,0.0,3055.23,3055.23,60.96,0.046,79.0,0.0475,437.0,63.48,240.0,-10.3774,0.0475,0.062,1.81699,-6.58341,0.38885,0.00134,0.58989
ETH-22APR22-3600-P,0.0005,0.0003,3600.0,week,ETH,False,ETH,put,1,0.0003,option,True,211957,1650614400000,1648713605000,USD,1.0,0.0003,ETH,3055.35,ETH-22APR22,1650479509841,open,0.17,5.0,0.144,0.216,0.178254,77.15,0.129,0.0,3055.23,3055.23,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.00438,-0.10828,-0.15389,1e-05,-0.99937
ETH-24JUN22-3200-P,0.0005,0.0003,3200.0,month,ETH,False,ETH,put,1,0.0003,option,True,211963,1656057600000,1648199804000,USD,1.0,0.0003,ETH,3063.99,ETH-24JUN22,1650479509842,open,0.13,2016.0,0.0875,0.1995,0.134073,64.61,0.13,0.0,3055.23,3055.23,63.97,0.133,36.0,0.1345,157.0,64.87,6.0,13.0435,0.115,0.131,5.13939,-2.57179,-3.48819,0.00048,-0.50956
ETH-22APR22-4500-C,0.0005,0.0003,4500.0,week,ETH,False,ETH,call,1,0.0003,option,True,211949,1650614400000,1648713605000,USD,1.0,0.0003,ETH,3055.35,ETH-22APR22,1650479509843,open,0.0,939.0,0.0001,0.015,0.0,83.71,0.0005,0.0,3055.23,3055.23,0.0,0.0,0.0,0.0005,350.0,244.88,,,,,0.0,0.0,0.0,0.0,0.0
ETH-24JUN22-4400-C,0.0005,0.0003,4400.0,month,ETH,False,ETH,call,1,0.0003,option,True,211945,1656057600000,1648493520000,USD,1.0,0.0003,ETH,3063.99,ETH-24JUN22,1650479510566,open,0.02,5537.0,0.0001,0.0485,0.014441,65.43,0.018,0.0,3055.23,3055.23,64.9,0.014,711.0,0.015,163.0,66.09,2.0,0.0,0.018,0.018,2.57003,-1.30227,0.56932,0.00024,0.11949
ETH-27MAY22-2000-C,0.0005,0.0003,2000.0,month,ETH,False,ETH,call,1,0.0003,option,True,211941,1653638400000,1645689660000,USD,1.0,0.0003,ETH,3058.16,ETH-27MAY22,1650479510846,open,0.36,0.0,0.327,0.381,0.350548,82.63,,0.0,3055.69,3055.69,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.82835,-0.93606,1.86771,0.00011,0.96034
ETH-27MAY22-3000-P,0.0005,0.0003,3000.0,month,ETH,False,ETH,put,1,0.0003,option,True,211934,1653638400000,1645689660000,USD,1.0,0.0003,ETH,3058.16,ETH-27MAY22,1650479510912,open,0.06,6462.0,0.036,0.1235,0.07025,63.6,0.067,0.0,3055.69,3055.69,62.99,0.0695,292.0,0.071,514.0,64.2,2200.0,9.8361,0.0565,0.0715,3.78781,-3.29431,-1.50879,0.00064,-0.42229
ETH-30SEP22-30000-C,0.0005,0.0003,30000.0,month,ETH,False,ETH,call,1,0.0003,option,True,211933,1664524800000,1634403791000,USD,1.0,0.0003,ETH,3098.86,ETH-30SEP22,1650479510848,open,0.0,1305.0,0.0001,0.015,0.000478,108.1,0.0005,0.0,3055.69,3055.69,0.0,0.0,0.0,0.0005,50.0,108.49,,,,,0.1702,-0.05659,0.03022,0.0,0.00267
ETH-6MAY22-3300-P,0.0005,0.0003,3300.0,week,ETH,False,ETH,put,1,0.0003,option,True,214694,1651824000000,1649923260000,USD,1.0,0.0003,ETH,3053.15,SYN.ETH-6MAY22,1650479510851,open,0.09,0.0,0.065,0.156,0.102921,61.88,0.0935,0.0,3055.69,3055.69,55.52,0.0985,70.0,0.1045,70.0,64.09,3.0,0.0,0.0935,0.0935,2.16827,-4.31094,-1.05425,0.00088,-0.70701
ETH-30DEC22-5500-C,0.0005,0.0003,5500.0,month,ETH,False,ETH,call,1,0.0003,option,True,211931,1672387200000,1647640429000,USD,1.0,0.0003,ETH,3145.32,ETH-30DEC22,1650479510850,open,0.07,4273.0,0.027,0.1445,0.067574,69.93,0.0675,0.0,3055.69,3055.69,69.52,0.0665,103.0,0.0685,44.0,70.27,,,,,8.37104,-1.1544,4.03542,0.00017,0.25229
ETH-29APR22-2300-C,0.0005,0.0003,2300.0,month,ETH,False,ETH,call,1,0.0003,option,True,211932,1651219200000,1645977600000,USD,1.0,0.0003,ETH,3052.19,ETH-29APR22,1650479510852,open,0.26,3.0,0.2235,0.2745,0.246982,86.33,0.236,0.0,3055.69,3055.69,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.16356,-0.82465,0.5292,9e-05,0.98632
ETH-29APR22-2800-C,0.0005,0.0003,2800.0,month,ETH,False,ETH,call,1,0.0003,option,True,211923,1651219200000,1643270460000,USD,1.0,0.0003,ETH,3052.19,ETH-29APR22,1650479510864,open,0.1,4465.0,0.059,0.132,0.093014,65.83,0.11,0.0,3055.69,3055.69,57.69,0.09,110.0,0.096,118.0,72.66,,,,,1.23731,-4.75714,0.51855,0.00086,0.81748
ETH-30SEP22-25000-C,0.0005,0.0003,25000.0,month,ETH,False,ETH,call,1,0.0003,option,True,211927,1664524800000,1634150388000,USD,1.0,0.0003,ETH,3098.86,ETH-30SEP22,1650479510847,open,0.0,1781.0,0.0001,0.0155,0.000789,105.17,0.0005,0.0,3055.69,3055.69,0.0,0.0,0.0,0.001,140.0,107.42,,,,,0.26393,-0.08537,0.0491,1e-05,0.00435
ETH-29APR22-7000-P,0.0005,0.0003,7000.0,month,ETH,False,ETH,put,1,0.0003,option,True,211878,1651219200000,1643414820000,USD,1.0,0.0003,ETH,3052.19,ETH-29APR22,1650479510847,open,1.27,0.0,1.227,1.364,1.293818,91.49,,0.0,3055.69,3055.69,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,-1.64186,0.0,-1.0
ETH-31MAR23-20000-P,0.0005,0.0003,20000.0,month,ETH,False,ETH,put,1,0.0003,option,True,211918,1680249600000,1648108860000,USD,1.0,0.0003,ETH,3197.01,ETH-31MAR23,1650479510847,open,5.2,3.0,5.076,5.4935,5.26493,84.15,5.4205,0.0,3055.69,3055.69,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.30586,-0.28156,-188.04403,3e-05,-0.96667
ETH-27MAY22-2200-C,0.0005,0.0003,2200.0,month,ETH,False,ETH,call,1,0.0003,option,True,211904,1653638400000,1645689660000,USD,1.0,0.0003,ETH,3058.16,ETH-27MAY22,1650479510846,open,0.3,10.0,0.261,0.3245,0.289051,77.32,0.268,0.0,3055.69,3055.69,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.3142,-1.38972,1.96,0.00018,0.92897
ETH-22APR22-2800-P,0.0005,0.0003,2800.0,week,ETH,False,ETH,put,1,0.0003,option,True,211890,1650614400000,1648713605000,USD,1.0,0.0003,ETH,3055.39,ETH-22APR22,1650479510847,open,0.0,12397.0,0.0001,0.019,0.000866,77.94,0.001,0.0,3055.69,3055.69,70.58,0.0005,64.0,0.001,19.0,80.18,201.0,-33.3333,0.0005,0.0015,0.17603,-2.64507,-0.00548,0.00057,-0.0411
ETH-6MAY22-3400-C,0.0005,0.0003,3400.0,week,ETH,False,ETH,call,1,0.0003,option,True,214697,1651824000000,1649923260000,USD,1.0,0.0003,ETH,3053.22,SYN.ETH-6MAY22,1650479511859,open,0.02,10078.0,0.0005,0.051,0.015223,62.21,0.0165,0.0,3055.84,3055.84,61.84,0.015,513.0,0.016,838.0,63.47,9739.0,3.125,0.016,0.024,1.86498,-3.72763,0.26611,0.00075,0.21966
ETH-29APR22-3400-C,0.0005,0.0003,3400.0,month,ETH,False,ETH,call,1,0.0003,option,True,211887,1651219200000,1643976300000,USD,1.0,0.0003,ETH,3052.37,ETH-29APR22,1650479511855,open,0.01,18457.0,0.0001,0.035,0.005696,59.96,0.0055,0.0,3055.84,3055.84,59.26,0.0055,1275.0,0.006,64.0,60.81,2223.0,-38.8889,0.0055,0.011,0.98648,-3.4547,0.08864,0.00075,0.12954
ETH-29APR22-3200-P,0.0005,0.0003,3200.0,month,ETH,False,ETH,put,1,0.0003,option,True,211871,1651219200000,1643662020000,USD,1.0,0.0003,ETH,3052.37,ETH-29APR22,1650479511854,open,0.06,3205.0,0.033,0.116,0.066377,59.35,0.063,0.0,3055.84,3055.84,55.27,0.064,110.0,0.0685,70.0,63.51,63.0,10.5263,0.043,0.063,1.66663,-5.77704,-0.5359,0.00128,-0.68232
ETH-24JUN22-1000-C,0.0005,0.0003,1000.0,month,ETH,False,ETH,call,1,0.0003,option,True,211869,1656057600000,1624522157000,USD,1.0,0.0003,ETH,3064.45,ETH-24JUN22,1650479511853,open,0.68,2.0,0.66,0.6895,0.674573,114.24,0.7335,0.0,3055.84,3055.84,0.0,0.0005,10.0,0.0,0.0,0.0,,,,,0.18866,-0.16691,1.73646,1e-05,0.99493
ETH-29APR22-2300-P,0.0005,0.0003,2300.0,month,ETH,False,ETH,put,1,0.0003,option,True,211867,1651219200000,1645977600000,USD,1.0,0.0003,ETH,3052.37,ETH-29APR22,1650479511855,open,0.0,4984.0,0.0001,0.0155,0.000665,86.33,0.0005,0.0,3055.84,3055.84,83.02,0.0005,19.0,0.001,1066.0,91.82,602.0,0.0,0.0005,0.0005,0.1634,-0.82381,-0.01026,9e-05,-0.01367
ETH-22APR22-3100-P,0.0005,0.0003,3100.0,week,ETH,False,ETH,put,1,0.0003,option,True,211834,1650614400000,1648713605000,USD,1.0,0.0003,ETH,3055.8,ETH-22APR22,1650479512048,open,0.02,2960.0,0.0005,0.0635,0.023293,56.98,0.0185,0.0,3055.84,3055.84,53.67,0.0225,187.0,0.0245,94.0,61.86,422.0,2.7778,0.0075,0.0205,0.74542,-13.60381,-0.0871,0.00328,-0.64309
ETH-21APR22-2600-C,0.0005,0.0003,2600.0,day,ETH,False,ETH,call,1,0.0003,option,True,215067,1650528000000,1650355260000,USD,1.0,0.0003,ETH,3055.29,SYN.ETH-21APR22,1650479511856,open,0.16,0.0,0.123,0.1735,0.149016,79.87,,0.0,3055.84,3055.84,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-3e-05,0.03997,0.0,1.0
ETH-6MAY22-3100-C,0.0005,0.0003,3100.0,week,ETH,False,ETH,call,1,0.0003,option,True,214685,1651824000000,1649923260000,USD,1.0,0.0003,ETH,3053.22,SYN.ETH-6MAY22,1650479511857,open,0.05,2823.0,0.0165,0.089,0.044535,62.49,0.0467,0.0,3055.84,3055.84,61.84,0.044,665.0,0.0455,408.0,63.67,1354.0,-2.7083,0.0467,0.0575,2.51145,-5.04307,0.5652,0.00101,0.47874
ETH-27MAY22-3100-C,0.0005,0.0003,3100.0,month,ETH,False,ETH,call,1,0.0003,option,True,211832,1653638400000,1648396860000,USD,1.0,0.0003,ETH,3058.25,ETH-27MAY22,1650479512278,open,0.08,3869.0,0.04,0.1245,0.07306,62.8,0.0755,0.0,3055.84,3055.84,62.35,0.0725,267.0,0.074,462.0,63.54,592.0,-8.4848,0.0755,0.089,3.85954,-3.31462,1.34594,0.00066,0.51243
ETH-22APR22-3500-C,0.0005,0.0003,3500.0,week,ETH,False,ETH,call,1,0.0003,option,True,211830,1650614400000,1648713605000,USD,1.0,0.0003,ETH,3055.8,ETH-22APR22,1650479511853,open,0.0,2058.0,0.0001,0.015,1.1e-05,66.13,0.0005,0.0,3055.84,3055.84,0.0,0.0,0.0,0.0005,291.0,100.48,18.0,0.0,0.0005,0.0005,0.0062,-0.03249,0.00012,2e-05,0.00091
ETH-31MAR23-15000-C,0.0005,0.0003,15000.0,month,ETH,False,ETH,call,1,0.0003,option,True,211825,1680249600000,1648567500000,USD,1.0,0.0003,ETH,3197.01,ETH-31MAR23,1650479511853,open,0.01,1468.0,0.0001,0.0635,0.01424,80.33,0.0135,0.0,3055.84,3055.84,78.67,0.0125,170.0,0.016,249.0,81.88,274.0,0.0,0.0135,0.0144,3.49853,-0.40781,1.2564,5e-05,0.05587
ETH-22APR22-3800-C,0.0005,0.0003,3800.0,week,ETH,False,ETH,call,1,0.0003,option,True,211822,1650614400000,1648713605000,USD,1.0,0.0003,ETH,3055.8,ETH-22APR22,1650479511855,open,0.0,1194.0,0.0001,0.015,0.0,83.7,0.0005,0.0,3055.84,3055.84,0.0,0.0,0.0,0.0005,346.0,149.93,,,,,0.00032,-0.00143,0.0,0.0,4e-05
ETH-29APR22-2700-C,0.0005,0.0003,2700.0,month,ETH,False,ETH,call,1,0.0003,option,True,211824,1651219200000,1645977600000,USD,1.0,0.0003,ETH,3052.37,ETH-29APR22,1650479511854,open,0.13,609.0,0.0895,0.1575,0.121121,68.38,0.115,0.0,3055.84,3055.84,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.88209,-3.52278,0.54996,0.00059,0.88946
ETH-6MAY22-3800-C,0.0005,0.0003,3800.0,week,ETH,False,ETH,call,1,0.0003,option,True,214708,1651824000000,1649923260000,USD,1.0,0.0003,ETH,3053.69,SYN.ETH-6MAY22,1650479512865,open,0.0,539.0,0.0001,0.0225,0.003365,65.5,0.0035,0.0,3056.51,3056.51,63.98,0.003,1431.0,0.004,566.0,67.94,179.0,0.0,0.003,0.005,0.75782,-1.59497,0.07463,0.00029,0.06069
ETH-30SEP22-25000-P,0.0005,0.0003,25000.0,month,ETH,False,ETH,put,1,0.0003,option,True,211808,1664524800000,1634150388000,USD,1.0,0.0003,ETH,3099.52,ETH-30SEP22,1650479512860,open,6.98,0.0,6.831,7.3265,7.067049,105.17,,0.0,3056.51,3056.51,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.2642,-0.08546,-111.29407,1e-05,-0.99565
ETH-30SEP22-4500-C,0.0005,0.0003,4500.0,month,ETH,False,ETH,call,1,0.0003,option,True,211790,1664524800000,1644447660000,USD,1.0,0.0003,ETH,3100.19,ETH-30SEP22,1650479512865,open,0.06,10252.0,0.026,0.132,0.064144,68.83,0.0655,0.0,3056.51,3056.51,68.51,0.0635,114.0,0.065,33.0,69.18,3158.0,-1.5038,0.0636,0.067,6.96973,-1.47544,2.98549,0.00024,0.28043
ETH-29APR22-2200-C,0.0005,0.0003,2200.0,month,ETH,False,ETH,call,1,0.0003,option,True,211791,1651219200000,1643270460000,USD,1.0,0.0003,ETH,3053.12,ETH-29APR22,1650479512862,open,0.29,49.0,0.257,0.306,0.279696,94.21,0.359,0.0,3056.51,3056.51,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.11974,-0.65885,0.50882,6e-05,0.99045
ETH-31MAR23-1500-C,0.0005,0.0003,1500.0,month,ETH,False,ETH,call,1,0.0003,option,True,211777,1680249600000,1648108860000,USD,1.0,0.0003,ETH,3197.83,ETH-31MAR23,1650479512862,open,0.58,0.0,0.5405,0.629,0.576634,80.87,,0.0,3056.51,3056.51,0.0,0.0005,10.0,0.0,0.0,0.0,,,,,4.94095,-0.57986,10.13625,6e-05,0.9125
ETH-30SEP22-1500-C,0.0005,0.0003,1500.0,month,ETH,False,ETH,call,1,0.0003,option,True,211772,1664524800000,1632823815000,USD,1.0,0.0003,ETH,3100.19,ETH-30SEP22,1650479512861,open,0.54,26.0,0.509,0.5775,0.536461,87.71,0.518,0.0,3056.51,3056.51,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.54893,-0.68763,5.53384,7e-05,0.93736
ETH-27MAY22-2500-P,0.0005,0.0003,2500.0,month,ETH,False,ETH,put,1,0.0003,option,True,211767,1653638400000,1648215720000,USD,1.0,0.0003,ETH,3058.86,ETH-27MAY22,1650479512861,open,0.02,9248.0,0.0045,0.055,0.020113,70.57,0.0185,0.0,3056.51,3056.51,69.8,0.0195,665.0,0.0205,475.0,71.13,1098.0,-2.6316,0.016,0.02,2.30742,-2.22684,-0.53661,0.00035,-0.15505
ETH-30DEC22-10000-P,0.0005,0.0003,10000.0,month,ETH,False,ETH,put,1,0.0003,option,True,211762,1672387200000,1640851260000,USD,1.0,0.0003,ETH,3146.22,ETH-30DEC22,1650479512860,open,2.16,10.0,2.09,2.3305,2.193765,76.07,2.186,0.0,3056.51,3056.51,0.0,0.0,0.0,0.0,0.0,0.0,,,,,3.3619,-0.50431,-68.3473,6e-05,-0.93407
ETH-22APR22-5500-C,0.0005,0.0003,5500.0,week,ETH,False,ETH,call,1,0.0003,option,True,211753,1650614400000,1648713605000,USD,1.0,0.0003,ETH,3055.94,ETH-22APR22,1650479512860,open,0.0,0.0,0.0001,0.015,0.0,83.71,,0.0,3056.51,3056.51,0.0,0.0,0.0,0.0005,340.0,350.33,,,,,0.0,0.0,0.0,0.0,0.0
ETH-21APR22-3500-P,0.0005,0.0003,3500.0,day,ETH,False,ETH,put,1,0.0003,option,True,215086,1650528000000,1650355260000,USD,1.0,0.0003,ETH,3055.73,SYN.ETH-21APR22,1650479512860,open,0.13,0.0,0.1125,0.181,0.145389,76.33,,0.0,3056.51,3056.51,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2e-05,-0.00067,-0.05381,0.0,-1.0
ETH-27MAY22-3900-P,0.0005,0.0003,3900.0,month,ETH,False,ETH,put,1,0.0003,option,True,211750,1653638400000,1648474440000,USD,1.0,0.0003,ETH,3058.86,ETH-27MAY22,1650479512865,open,0.27,120.0,0.2435,0.347,0.286707,62.06,0.296,0.0,3056.51,3056.51,0.0,0.015,1.0,0.378,1.0,150.33,,,,,2.0196,-1.71396,-3.55135,0.00035,-0.87259
ETH-30SEP22-6000-C,0.0005,0.0003,6000.0,month,ETH,False,ETH,call,1,0.0003,option,True,211752,1664524800000,1632384590000,USD,1.0,0.0003,ETH,3100.19,ETH-30SEP22,1650479513144,open,0.02,23468.0,0.006,0.076,0.024913,71.65,0.0255,0.0,3056.51,3056.51,71.34,0.0245,133.0,0.0255,324.0,72.06,1.0,0.0,0.0255,0.0255,4.30126,-0.94795,1.40625,0.00014,0.12678
ETH-31MAR23-4500-P,0.0005,0.0003,4500.0,month,ETH,False,ETH,put,1,0.0003,option,True,211730,1680249600000,1648108860000,USD,1.0,0.0003,ETH,3197.86,ETH-31MAR23,1650479513869,open,0.55,2.0,0.4735,0.689,0.565044,70.9,0.485,0.0,3056.53,3056.53,68.14,0.5545,100.0,0.5725,100.0,72.84,,,,,12.25385,-1.26067,-33.96865,0.00018,-0.56021
ETH-30SEP22-6000-P,0.0005,0.0003,6000.0,month,ETH,False,ETH,put,1,0.0003,option,True,211724,1664524800000,1632384590000,USD,1.0,0.0003,ETH,3100.22,ETH-30SEP22,1650479513870,open,0.94,381.0,0.8875,1.0605,0.960696,71.65,0.84,0.0,3056.53,3056.53,0.0,0.005,3.0,1.2,1.0,174.84,,,,,4.30141,-0.94799,-25.31606,0.00014,-0.87321
